Local time in Nairobi / Wilson (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td
01.05.2018 06:00,17,628.1,765.8,94,"Calm, no wind",0,,,,"Broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,16
01.05.2018 05:00,17,628.1,765.8,94,"Calm, no wind",0,,,,"Broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,16
01.05.2018 04:00,17,628.1,765.8,94,"Calm, no wind",0,,,,"Broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,16
01.05.2018 03:00,18,628.6,765.8,94,"Calm, no wind",0,,,,"Broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,17
01.05.2018 02:00,17,628.1,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
30.04.2018 21:00,19,629,765.8,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 630 m,10.0 and more,17
30.04.2018 20:00,19,628.3,765,88,Wind blowing from the south,2,,,,Broken clouds (60-90%) 630 m,10.0 and more,17
30.04.2018 19:00,20,628.8,765,83,Wind blowing from the south-east,4,,,,"Few clouds (10-30%) 630 m, cumulonimbus clouds , broken clouds (60-90%) 660 m",10.0 and more,17
30.04.2018 18:00,21,628.6,764.3,78,Wind blowing from the south-southeast,5,,,,"Few clouds (10-30%) 660 m, cumulonimbus clouds , broken clouds (60-90%) 690 m",10.0 and more,17
30.04.2018 17:00,22,629,764.3,73,Wind blowing from the south-east,5,,,,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,17
30.04.2018 16:00,23,629.4,764.3,69,Wind blowing from the south-southeast,5,,Light rain,,"Few clouds (10-30%) 720 m, cumulonimbus clouds , broken clouds (60-90%) 750 m, broken clouds (60-90%) 2700 m",10.0 and more,17
30.04.2018 15:00,23,630,765,65,Wind blowing from the south-southeast,6,,Light rain,,"Broken clouds (60-90%) 750 m, broken clouds (60-90%) 2700 m",10.0 and more,16
30.04.2018 14:00,23,630.7,765.8,61,Wind blowing from the south-east,7,,,,Broken clouds (60-90%) 750 m,10.0 and more,15
30.04.2018 13:00,22,630.9,766.6,69,Wind blowing from the south-southeast,8,,,,Broken clouds (60-90%) 720 m,10.0 and more,16
30.04.2018 12:00,21,630.5,766.6,78,Wind blowing from the east-southeast,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,17
30.04.2018 11:00,20,630.7,767.3,83,Wind blowing from the east,5,,,,Broken clouds (60-90%) 660 m,10.0 and more,17
30.04.2018 10:00,19,630.2,767.3,88,Wind blowing from the south-southeast,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,17
30.04.2018 09:00,18,629.8,767.3,94,Wind blowing from the south-southeast,5,,,,"Broken clouds (60-90%) 510 m, broken clouds (60-90%) 2400 m",10.0 and more,17
30.04.2018 08:00,17,628.8,766.6,94,Wind blowing from the south,3,,Light rain,,"Broken clouds (60-90%) 480 m, broken clouds (60-90%) 2400 m",10.0 and more,16
30.04.2018 07:00,17,628.1,765.8,94,"Calm, no wind",0,,,,"Broken clouds (60-90%) 480 m, broken clouds (60-90%) 2400 m",10.0 and more,16
30.04.2018 06:00,17,628.1,765.8,100,"Calm, no wind",0,,,,"Broken clouds (60-90%) 450 m, broken clouds (60-90%) 2400 m",10.0 and more,17
30.04.2018 05:00,16,627.7,765.8,94,"Calm, no wind",0,,,Rain,"Broken clouds (60-90%) 450 m, broken clouds (60-90%) 2400 m",10.0 and more,15
30.04.2018 04:00,16,627.7,765.8,94,"Calm, no wind",0,,Light rain,,"Broken clouds (60-90%) 450 m, broken clouds (60-90%) 2400 m",10.0 and more,15
30.04.2018 03:00,17,628.1,765.8,88,"Calm, no wind",0,,,,"Broken clouds (60-90%) 480 m, broken clouds (60-90%) 2400 m",10.0 and more,15
30.04.2018 01:00,17,628.8,766.6,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,16
30.04.2018 00:00,18,629.8,767.3,88,"Calm, no wind",0,,,,"Broken clouds (60-90%) 600 m, broken clouds (60-90%) 2400 m",10.0 and more,16
29.04.2018 23:00,18,629.8,767.3,88,"Calm, no wind",0,,,,"Broken clouds (60-90%) 600 m, broken clouds (60-90%) 2400 m",10.0 and more,16
29.04.2018 22:00,18,629.2,766.6,88,"Calm, no wind",0,,,,"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,16
29.04.2018 21:00,19,629,765.8,83,"Calm, no wind",0,,,,"Broken clouds (60-90%) 660 m, broken clouds (60-90%) 2400 m",10.0 and more,16
29.04.2018 20:00,19,629,765.8,83,Wind blowing from the south-east,5,,,,"Few clouds (10-30%) 630 m, cumulonimbus clouds , broken clouds (60-90%) 660 m",10.0 and more,16
29.04.2018 19:00,20,628.8,765,78,Wind blowing from the east-southeast,4,,,,Broken clouds (60-90%) 690 m,10.0 and more,16
29.04.2018 18:00,21,629.2,765,73,Wind blowing from the south-east,4,,,Rain,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,16
29.04.2018 17:00,21,629.2,765,73,Wind blowing from the south,6,,Light rain,,"Few clouds (10-30%) 720 m, cumulonimbus clouds , broken clouds (60-90%) 750 m",10.0 and more,16
29.04.2018 16:00,22,629,764.3,61,Wind blowing from the south,4,,,,"Few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 780 m",10.0 and more,14
29.04.2018 15:00,23,630,765,61,Wind blowing from the south-southeast,5,,,,"Few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 780 m",10.0 and more,15
29.04.2018 14:00,21,629.8,765.8,69,Wind blowing from the south-east,3,,,,"Few clouds (10-30%) 660 m, cumulonimbus clouds , broken clouds (60-90%) 690 m",10.0 and more,15
29.04.2018 13:00,22,630.9,766.6,65,Wind blowing from the east,5,,,,"Few clouds (10-30%) 660 m, cumulonimbus clouds , broken clouds (60-90%) 690 m",10.0 and more,15
29.04.2018 12:00,21,631.1,767.3,73,"Calm, no wind",0,,,,Broken clouds (60-90%) 690 m,10.0 and more,16
29.04.2018 11:00,20,630.7,767.3,78,Wind blowing from the east-southeast,6,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
29.04.2018 10:00,19,630.2,767.3,78,Wind blowing from the south-east,2,,,,Broken clouds (60-90%) 540 m,10.0 and more,15
29.04.2018 09:00,17,629.4,767.3,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 480 m,10.0 and more,16
29.04.2018 08:00,16,628.9,767.3,100,Wind blowing from the south-southwest,2,,,,"Broken clouds (60-90%) 450 m, broken clouds (60-90%) 2100 m",10.0 and more,16
29.04.2018 07:00,16,628.4,766.6,100,Wind blowing from the south-southeast,3,,,,"Broken clouds (60-90%) 450 m, broken clouds (60-90%) 2100 m",10.0 and more,16
29.04.2018 06:00,16,627.7,765.8,100,"Calm, no wind",0,,,,"Few clouds (10-30%) 270 m, scattered clouds (40-50%) 2100 m",10.0 and more,16
29.04.2018 05:00,17,628.1,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 300 m,10.0 and more,16
29.04.2018 04:00,17,628.1,765.8,94,"Calm, no wind",0,,,,"Few clouds (10-30%) 570 m, scattered clouds (40-50%) 2100 m",10.0 and more,16
29.04.2018 03:00,17,628.1,765.8,94,"Calm, no wind",0,,,,"Few clouds (10-30%) 570 m, broken clouds (60-90%) 2100 m",10.0 and more,16
29.04.2018 02:00,17,628.1,765.8,94,Wind blowing from the south-east,4,,,,"Few clouds (10-30%) 210 m, broken clouds (60-90%) 2100 m",10.0 and more,16
29.04.2018 01:00,17,628.8,766.6,100,Wind blowing from the south-east,4,,,,"Few clouds (10-30%) 270 m, broken clouds (60-90%) 2100 m",10.0 and more,17
29.04.2018 00:00,18,629.8,767.3,94,Wind blowing from the south,3,,,,"Scattered clouds (40-50%) 270 m, broken clouds (60-90%) 2100 m",10.0 and more,17
28.04.2018 23:00,18,629.8,767.3,94,Wind blowing from the south-southeast,3,,,,Broken clouds (60-90%) 600 m,10.0 and more,17
28.04.2018 22:00,18,629.8,767.3,94,Wind blowing from the south,4,,,,Broken clouds (60-90%) 600 m,10.0 and more,17
28.04.2018 21:00,18,629.2,766.6,94,Wind blowing from the south-east,4,,,Rain,Broken clouds (60-90%) 600 m,10.0 and more,17
28.04.2018 20:00,18,628.6,765.8,100,Wind blowing from the south-southeast,7,,Light rain,,"Few clouds (10-30%) 570 m, cumulonimbus clouds , broken clouds (60-90%) 600 m",10.0 and more,18
28.04.2018 19:00,20,628.8,765,83,Wind blowing from the east-southeast,4,,,,"Few clouds (10-30%) 630 m, cumulonimbus clouds , broken clouds (60-90%) 660 m",10.0 and more,17
28.04.2018 18:00,21,629.2,765,78,Wind blowing from the east-southeast,5,,,,"Few clouds (10-30%) 660 m, cumulonimbus clouds , broken clouds (60-90%) 690 m",10.0 and more,17
28.04.2018 17:00,22,629,764.3,73,Wind blowing from the east,7,,,,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,17
28.04.2018 16:00,23,629.4,764.3,61,Wind blowing from the east,5,,,,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,15
28.04.2018 15:00,23,630,765,69,Wind blowing from the east,5,,,,Broken clouds (60-90%) 720 m,10.0 and more,17
28.04.2018 14:00,22,630.3,765.8,69,Wind blowing from the east-southeast,3,,,,Broken clouds (60-90%) 690 m,10.0 and more,16
28.04.2018 13:00,21,629.8,765.8,73,Wind blowing from the south-east,4,,,,Broken clouds (60-90%) 660 m,10.0 and more,16
28.04.2018 12:00,20,630.7,767.3,78,Wind blowing from the south-east,5,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
28.04.2018 11:00,20,630.7,767.3,78,"Calm, no wind",0,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
28.04.2018 10:00,19,630.2,767.3,83,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
28.04.2018 09:00,18,629.8,767.3,88,"Calm, no wind",0,,,,"Broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,16
28.04.2018 08:00,17,628.8,766.6,94,"Calm, no wind",0,,,,"Broken clouds (60-90%) 480 m, broken clouds (60-90%) 2400 m",10.0 and more,16
28.04.2018 07:00,17,628.1,765.8,88,Wind blowing from the east,2,,Light rain,,"Broken clouds (60-90%) 450 m, broken clouds (60-90%) 2400 m",10.0 and more,15
28.04.2018 06:00,17,628.1,765.8,94,"Calm, no wind",0,,Light rain,,"Broken clouds (60-90%) 450 m, broken clouds (60-90%) 2400 m",10.0 and more,16
28.04.2018 05:00,17,628.1,765.8,94,"Calm, no wind",0,,Light rain,,"Broken clouds (60-90%) 450 m, broken clouds (60-90%) 2400 m",10.0 and more,16
28.04.2018 04:00,17,626.9,764.3,100,"Calm, no wind",0,,,,"Broken clouds (60-90%) 450 m, broken clouds (60-90%) 2400 m",10.0 and more,17
28.04.2018 03:00,17,626.9,764.3,100,"Calm, no wind",0,,Light rain,,"Broken clouds (60-90%) 480 m, broken clouds (60-90%) 2100 m",10.0 and more,17
28.04.2018 01:00,17,628.1,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,16
28.04.2018 00:00,17,628.1,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
27.04.2018 23:00,18,628.6,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,17
27.04.2018 22:00,18,628.6,765.8,100,Wind blowing from the east-southeast,3,,,,"Few clouds (10-30%) 600 m, cumulonimbus clouds , broken clouds (60-90%) 630 m",10.0 and more,18
27.04.2018 21:00,19,628.3,765,94,Wind blowing from the east,5,,,,"Few clouds (10-30%) 630 m, cumulonimbus clouds , broken clouds (60-90%) 660 m",10.0 and more,18
27.04.2018 20:00,18,627.3,764.3,94,Wind blowing from the east-southeast,3,,,"Shower(s), rain","Few clouds (10-30%) 660 m, cumulonimbus clouds , broken clouds (60-90%) 690 m",10.0 and more,17
27.04.2018 19:00,21,628.6,764.3,78,Wind blowing from the south-east,3,,"Light shower(s), rain",,"Few clouds (10-30%) 690 m, cumulonimbus clouds , broken clouds (60-90%) 720 m",10.0 and more,17
27.04.2018 18:00,22,628.4,763.5,69,Wind blowing from the east-southeast,7,,,,"Few clouds (10-30%) 720 m, cumulonimbus clouds , broken clouds (60-90%) 750 m",10.0 and more,16
27.04.2018 17:00,23,628.8,763.5,61,Wind blowing from the south-east,5,,,,"Few clouds (10-30%) 750 m, cumulonimbus clouds , broken clouds (60-90%) 780 m",10.0 and more,15
27.04.2018 16:00,22,628.4,763.5,73,Wind blowing from the south-east,4,,,,Broken clouds (60-90%) 750 m,10.0 and more,17
27.04.2018 15:00,22,629,764.3,73,Wind blowing from the east-southeast,5,,,,Broken clouds (60-90%) 750 m,10.0 and more,17
27.04.2018 14:00,23,630,765,65,"Calm, no wind",0,,,,"Broken clouds (60-90%) 750 m, broken clouds (60-90%) 3000 m",10.0 and more,16
27.04.2018 13:00,22,630.3,765.8,69,"Calm, no wind",0,,,,"Broken clouds (60-90%) 720 m, broken clouds (60-90%) 3000 m",10.0 and more,16
27.04.2018 12:00,21,630.5,766.6,73,Wind blowing from the south-southeast,3,,,,"Broken clouds (60-90%) 690 m, broken clouds (60-90%) 2700 m",10.0 and more,16
27.04.2018 11:00,20,630.7,767.3,83,Wind blowing from the south-southeast,4,,,,"Broken clouds (60-90%) 660 m, broken clouds (60-90%) 2700 m",10.0 and more,17
27.04.2018 10:00,19,630.2,767.3,78,"Calm, no wind",0,,,,"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 2700 m",10.0 and more,15
27.04.2018 09:00,18,629.2,766.6,94,"Calm, no wind",0,,,,"Broken clouds (60-90%) 600 m, broken clouds (60-90%) 2400 m",10.0 and more,17
27.04.2018 08:00,17,628.8,766.6,94,"Calm, no wind",0,,,,"Broken clouds (60-90%) 570 m, overcast (100%) 2400 m",10.0 and more,16
27.04.2018 07:00,16,627.7,765.8,100,"Calm, no wind",0,,Light rain,,"Broken clouds (60-90%) 540 m, overcast (100%) 2400 m",8,16
27.04.2018 06:00,17,627.5,765,94,"Calm, no wind",0,,Heavy rain,,"Broken clouds (60-90%) 570 m, overcast (100%) 2400 m",6,16
27.04.2018 05:00,17,627.5,765,94,"Calm, no wind",0,,Rain,,"Broken clouds (60-90%) 570 m, overcast (100%) 2400 m",10.0 and more,16
27.04.2018 04:00,17,628.1,765.8,94,"Calm, no wind",0,,Light rain,,"Broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,16
27.04.2018 03:00,17,628.1,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
26.04.2018 20:00,19,627.8,764.3,83,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
26.04.2018 19:00,19,627.1,763.5,83,Wind blowing from the east-northeast,5,,,,Broken clouds (60-90%) 630 m,10.0 and more,16
26.04.2018 18:00,21,628,763.5,73,Wind blowing from the east-northeast,6,,,,Broken clouds (60-90%) 690 m,10.0 and more,16
26.04.2018 17:00,23,628.2,762.8,61,Wind blowing from the east-northeast,8,,,,Broken clouds (60-90%) 750 m,10.0 and more,15
26.04.2018 16:00,24,629.2,763.5,57,Wind blowing from the east,4,,,,Scattered clouds (40-50%) 780 m,10.0 and more,15
26.04.2018 15:00,24,629.2,763.5,57,Wind blowing from the east,2,,,,Scattered clouds (40-50%) 780 m,10.0 and more,15
26.04.2018 14:00,23,629.4,764.3,57,Wind blowing from the south-southeast,3,,,,Scattered clouds (40-50%) 750 m,10.0 and more,14
26.04.2018 13:00,22,630.3,765.8,61,Wind blowing from the south,2,,,,Broken clouds (60-90%) 720 m,10.0 and more,14
26.04.2018 12:00,21,629.8,765.8,69,"Calm, no wind",0,,,,"Broken clouds (60-90%) 690 m, broken clouds (60-90%) 2700 m",10.0 and more,15
26.04.2018 11:00,20,630.1,766.6,73,"Calm, no wind",0,,,,"Broken clouds (60-90%) 660 m, broken clouds (60-90%) 2700 m",10.0 and more,15
26.04.2018 10:00,19,629.7,766.6,78,"Calm, no wind",0,,,,"Broken clouds (60-90%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,15
26.04.2018 09:00,18,629.2,766.6,83,"Calm, no wind",0,,,,"Broken clouds (60-90%) 600 m, broken clouds (60-90%) 2400 m",10.0 and more,15
26.04.2018 08:00,17,628.1,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,16
26.04.2018 07:00,17,628.1,765.8,94,Wind blowing from the east,2,,,,Broken clouds (60-90%) 480 m,10.0 and more,16
26.04.2018 06:00,17,627.5,765,94,Wind blowing from the east-northeast,3,,,,Broken clouds (60-90%) 450 m,10.0 and more,16
26.04.2018 05:00,16,627.1,765,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 450 m,10.0 and more,15
26.04.2018 04:00,16,627.1,765,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 450 m,10.0 and more,15
26.04.2018 03:00,16,627.1,765,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 450 m,10.0 and more,15
26.04.2018 00:00,17,628.1,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 510 m,10.0 and more,16
25.04.2018 22:00,18,628.6,765.8,94,Wind blowing from the east-northeast,3,,,,Broken clouds (60-90%) 570 m,10.0 and more,17
25.04.2018 21:00,18,628.6,765.8,94,Wind blowing from the east,3,,,,Broken clouds (60-90%) 600 m,10.0 and more,17
25.04.2018 19:00,20,628.2,764.3,83,Wind blowing from the east,5,,,,Broken clouds (60-90%) 660 m,10.0 and more,17
25.04.2018 18:00,21,628,763.5,78,Wind blowing from the east,5,,,,Broken clouds (60-90%) 690 m,10.0 and more,17
25.04.2018 17:00,22,628.4,763.5,69,Wind blowing from the north-east,4,,,,Broken clouds (60-90%) 720 m,10.0 and more,16
25.04.2018 16:00,22,628.4,763.5,65,Wind blowing from the east,4,,,,Broken clouds (60-90%) 720 m,10.0 and more,15
25.04.2018 15:00,22,629,764.3,69,Wind blowing from the east-northeast,4,,,,Broken clouds (60-90%) 720 m,10.0 and more,16
25.04.2018 14:00,21,629.2,765,73,Wind blowing from the north-east,3,,,,Broken clouds (60-90%) 690 m,10.0 and more,16
25.04.2018 13:00,19,629,765.8,83,Wind blowing from the east,4,,,,"Broken clouds (60-90%) 660 m, broken clouds (60-90%) 2400 m",10.0 and more,16
25.04.2018 12:00,20,630.1,766.6,83,Wind blowing from the north-northeast,4,,,,"Broken clouds (60-90%) 660 m, broken clouds (60-90%) 2400 m",10.0 and more,17
25.04.2018 11:00,18,629.8,767.3,94,Wind blowing from the north-east,3,,,,"Broken clouds (60-90%) 570 m, overcast (100%) 2400 m",10.0 and more,17
25.04.2018 10:00,17,629.4,767.3,94,Wind blowing from the north-northeast,3,,,Rain,"Broken clouds (60-90%) 570 m, overcast (100%) 2400 m",10.0 and more,16
25.04.2018 09:00,17,629.4,767.3,94,Wind blowing from the north-northeast,4,,Light rain,,"Broken clouds (60-90%) 540 m, overcast (100%) 2400 m",7,16
25.04.2018 08:00,16,628.4,766.6,100,"Calm, no wind",0,,Light rain,,"Broken clouds (60-90%) 540 m, overcast (100%) 2400 m",10.0 and more,16
25.04.2018 07:00,16,627.7,765.8,94,"Calm, no wind",0,,Light rain,,"Scattered clouds (40-50%) 210 m, broken clouds (60-90%) 540 m, overcast (100%) 2400 m",8,15
25.04.2018 06:00,16,627.7,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 540 m,10.0 and more,15
25.04.2018 05:00,17,627.5,765,88,"Calm, no wind",0,,,,"Few clouds (10-30%) 240 m, broken clouds (60-90%) 570 m",10.0 and more,15
25.04.2018 04:00,17,627.5,765,94,Wind blowing from the north,3,,,,"Few clouds (10-30%) 210 m, broken clouds (60-90%) 570 m",10.0 and more,16
25.04.2018 03:00,17,627.5,765,94,Wind blowing from the north-northeast,2,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
25.04.2018 01:00,17,628.1,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 570 m,10.0 and more,16
25.04.2018 00:00,18,629.2,766.6,88,Wind blowing from the north,2,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
24.04.2018 23:00,18,629.2,766.6,88,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,16
24.04.2018 20:00,18,628.6,765.8,94,"Calm, no wind",0,,,,Broken clouds (60-90%) 600 m,10.0 and more,17
24.04.2018 19:00,19,628.3,765,88,"Calm, no wind",0,,,,"Scattered clouds (40-50%) 630 m, broken clouds (60-90%) 2400 m",10.0 and more,17
24.04.2018 18:00,21,628.6,764.3,69,"Calm, no wind",0,,,,"Few clouds (10-30%) 690 m, broken clouds (60-90%) 2400 m, broken clouds (60-90%) 8400 m",10.0 and more,15
24.04.2018 17:00,22,629,764.3,61,"Calm, no wind",0,,,,"Broken clouds (60-90%) 720 m, broken clouds (60-90%) 2400 m",10.0 and more,14
24.04.2018 16:00,21,628.6,764.3,69,"Calm, no wind",0,,,,"Broken clouds (60-90%) 690 m, broken clouds (60-90%) 2400 m",10.0 and more,15
24.04.2018 15:00,21,628.6,764.3,69,"Calm, no wind",0,,,,"Broken clouds (60-90%) 690 m, broken clouds (60-90%) 2400 m",10.0 and more,15
24.04.2018 14:00,19,629,765.8,88,Wind blowing from the north-east,3,,,,"Broken clouds (60-90%) 660 m, overcast (100%) 2400 m",10.0 and more,17
24.04.2018 13:00,19,629,765.8,88,Wind blowing from the north-northeast,4,,,,"Broken clouds (60-90%) 630 m, overcast (100%) 2400 m",10.0 and more,17
24.04.2018 12:00,17,629.4,767.3,100,Wind blowing from the east-northeast,3,,Light rain,,"Broken clouds (60-90%) 570 m, overcast (100%) 2400 m",10.0 and more,17
24.04.2018 11:00,17,629.4,767.3,94,Wind blowing from the east,4,,Light rain,,"Broken clouds (60-90%) 570 m, overcast (100%) 2400 m",10.0 and more,16
24.04.2018 10:00,16,628.9,767.3,100,Wind blowing from the north,3,,Rain,,"Broken clouds (60-90%) 540 m, overcast (100%) 2400 m",6,16
24.04.2018 08:00,17,628.8,766.6,100,Wind blowing from the north-east,6,,Light rain,,"Broken clouds (60-90%) 570 m, overcast (100%) 2400 m",3,17
24.04.2018 07:00,17,628.1,765.8,100,"Calm, no wind",0,,Light rain,,"Broken clouds (60-90%) 570 m, overcast (100%) 2400 m",3,17
24.04.2018 06:00,17,627.5,765,100,"Calm, no wind",0,,Light rain,,"Scattered clouds (40-50%) 270 m, broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,17
24.04.2018 05:00,17,627.5,765,100,Wind blowing from the south-southwest,2,,Light rain,,"Scattered clouds (40-50%) 150 m, broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,17
24.04.2018 04:00,17,626.9,764.3,100,Wind blowing from the south-southwest,2,,,Rain,"Scattered clouds (40-50%) 150 m, broken clouds (60-90%) 570 m, broken clouds (60-90%) 2400 m",10.0 and more,17
23.04.2018 20:00,19,628.3,765,88,"Calm, no wind",0,,,,"Few clouds (10-30%) 600 m, cumulonimbus clouds , broken clouds (60-90%) 630 m",10.0 and more,17
