ride_id,travel_date,travel_time,travel_from,car_type,max_capacity,number_of_ticket,date,dayofweek,dayofyear,dayofmonth,year_woy,hour,minute,is_weekend,year,quarter,month
6199,22-03-18,5:10,Kisii,shuttle,11,2,2018-03-22 05:10:00,3,81,22,201812,5,10,0,2018,1,3
6200,22-03-18,5:00,Kisii,shuttle,11,1,2018-03-22 05:00:00,3,81,22,201812,5,0,0,2018,1,3
6206,22-03-18,7:06,Kisii,Bus,49,5,2018-03-22 07:06:00,3,81,22,201812,7,6,0,2018,1,3
6207,22-03-18,9:10,Kisii,shuttle,11,4,2018-03-22 09:10:00,3,81,22,201812,9,10,0,2018,1,3
6208,22-03-18,6:00,Kisii,shuttle,11,2,2018-03-22 06:00:00,3,81,22,201812,6,0,0,2018,1,3
6209,22-03-18,5:40,Kisii,shuttle,11,1,2018-03-22 05:40:00,3,81,22,201812,5,40,0,2018,1,3
6210,22-03-18,6:10,Kisii,shuttle,11,3,2018-03-22 06:10:00,3,81,22,201812,6,10,0,2018,1,3
6211,22-03-18,5:30,Kisii,shuttle,11,1,2018-03-22 05:30:00,3,81,22,201812,5,30,0,2018,1,3
6212,22-03-18,6:40,Kisii,shuttle,11,1,2018-03-22 06:40:00,3,81,22,201812,6,40,0,2018,1,3
6221,21-03-18,6:40,Kisii,shuttle,11,1,2018-03-21 06:40:00,2,80,21,201812,6,40,0,2018,1,3
6222,21-03-18,7:06,Kisii,Bus,49,6,2018-03-21 07:06:00,2,80,21,201812,7,6,0,2018,1,3
6120,29-11-17,7:14,Rongo,Bus,49,1,2017-11-29 07:14:00,2,333,29,201748,7,14,0,2017,4,11
6223,21-03-18,7:04,Kisii,Bus,49,1,2018-03-21 07:04:00,2,80,21,201812,7,4,0,2018,1,3
6224,21-03-18,5:30,Kisii,shuttle,11,1,2018-03-21 05:30:00,2,80,21,201812,5,30,0,2018,1,3
6215,21-03-18,5:10,Kisii,shuttle,11,1,2018-03-21 05:10:00,2,80,21,201812,5,10,0,2018,1,3
6226,20-03-18,5:10,Kisii,shuttle,11,3,2018-03-20 05:10:00,1,79,20,201812,5,10,0,2018,1,3
6126,29-11-17,7:04,Rongo,Bus,49,1,2017-11-29 07:04:00,2,333,29,201748,7,4,0,2017,4,11
6231,20-03-18,9:30,Kisii,shuttle,11,1,2018-03-20 09:30:00,1,79,20,201812,9,30,0,2018,1,3
6232,20-03-18,8:20,Kisii,shuttle,11,1,2018-03-20 08:20:00,1,79,20,201812,8,20,0,2018,1,3
6233,20-03-18,7:12,Kisii,Bus,49,1,2018-03-20 07:12:00,1,79,20,201812,7,12,0,2018,1,3
6234,20-03-18,8:50,Kisii,shuttle,11,1,2018-03-20 08:50:00,1,79,20,201812,8,50,0,2018,1,3
6235,20-03-18,7:06,Kisii,Bus,49,1,2018-03-20 07:06:00,1,79,20,201812,7,6,0,2018,1,3
6236,20-03-18,7:50,Kisii,shuttle,11,1,2018-03-20 07:50:00,1,79,20,201812,7,50,0,2018,1,3
6237,20-03-18,7:15,Kisii,Bus,49,1,2018-03-20 07:15:00,1,79,20,201812,7,15,0,2018,1,3
6238,20-03-18,5:30,Kisii,shuttle,11,1,2018-03-20 05:30:00,1,79,20,201812,5,30,0,2018,1,3
6239,20-03-18,7:08,Kisii,Bus,49,1,2018-03-20 07:08:00,1,79,20,201812,7,8,0,2018,1,3
6242,19-03-18,5:10,Kisii,shuttle,11,1,2018-03-19 05:10:00,0,78,19,201812,5,10,0,2018,1,3
6245,29-11-17,7:04,Homa Bay,Bus,49,11,2017-11-29 07:04:00,2,333,29,201748,7,4,0,2017,4,11
6135,29-11-17,7:12,Migori,Bus,49,6,2017-11-29 07:12:00,2,333,29,201748,7,12,0,2017,4,11
6251,19-03-18,7:06,Kisii,Bus,49,2,2018-03-19 07:06:00,0,78,19,201812,7,6,0,2018,1,3
6252,19-03-18,5:40,Kisii,shuttle,11,1,2018-03-19 05:40:00,0,78,19,201812,5,40,0,2018,1,3
6253,19-03-18,7:07,Kisii,Bus,49,1,2018-03-19 07:07:00,0,78,19,201812,7,7,0,2018,1,3
6254,19-03-18,5:50,Kisii,shuttle,11,1,2018-03-19 05:50:00,0,78,19,201812,5,50,0,2018,1,3
6255,19-03-18,5:30,Kisii,shuttle,11,1,2018-03-19 05:30:00,0,78,19,201812,5,30,0,2018,1,3
6261,29-11-17,7:08,Migori,Bus,49,1,2017-11-29 07:08:00,2,333,29,201748,7,8,0,2017,4,11
6262,18-03-18,5:00,Kisii,shuttle,11,1,2018-03-18 05:00:00,6,77,18,201811,5,0,1,2018,1,3
6202,29-11-17,7:15,Migori,Bus,49,8,2017-11-29 07:15:00,2,333,29,201748,7,15,0,2017,4,11
6267,18-03-18,7:06,Kisii,Bus,49,2,2018-03-18 07:06:00,6,77,18,201811,7,6,1,2018,1,3
6268,18-03-18,10:51,Kisii,shuttle,11,2,2018-03-18 10:51:00,6,77,18,201811,10,51,1,2018,1,3
6269,18-03-18,5:30,Kisii,shuttle,11,2,2018-03-18 05:30:00,6,77,18,201811,5,30,1,2018,1,3
6243,29-11-17,7:06,Keroka,Bus,49,1,2017-11-29 07:06:00,2,333,29,201748,7,6,0,2017,4,11
6138,29-11-17,7:09,Homa Bay,Bus,49,5,2017-11-29 07:09:00,2,333,29,201748,7,9,0,2017,4,11
6277,17-03-18,7:06,Kisii,Bus,49,3,2018-03-17 07:06:00,5,76,17,201811,7,6,1,2018,1,3
6278,17-03-18,9:10,Kisii,shuttle,11,1,2018-03-17 09:10:00,5,76,17,201811,9,10,1,2018,1,3
6279,17-03-18,7:04,Kisii,Bus,49,1,2018-03-17 07:04:00,5,76,17,201811,7,4,1,2018,1,3
6280,17-03-18,5:40,Kisii,shuttle,11,1,2018-03-17 05:40:00,5,76,17,201811,5,40,1,2018,1,3
6281,17-03-18,5:30,Kisii,shuttle,11,1,2018-03-17 05:30:00,5,76,17,201811,5,30,1,2018,1,3
6282,17-03-18,5:20,Kisii,shuttle,11,1,2018-03-17 05:20:00,5,76,17,201811,5,20,1,2018,1,3
6301,16-03-18,5:50,Kisii,shuttle,11,1,2018-03-16 05:50:00,4,75,16,201811,5,50,0,2018,1,3
6302,16-03-18,7:07,Kisii,Bus,49,24,2018-03-16 07:07:00,4,75,16,201811,7,7,0,2018,1,3
6303,16-03-18,10:56,Kisii,shuttle,11,5,2018-03-16 10:56:00,4,75,16,201811,10,56,0,2018,1,3
6305,16-03-18,10:57,Kisii,shuttle,11,1,2018-03-16 10:57:00,4,75,16,201811,10,57,0,2018,1,3
6306,16-03-18,10:55,Kisii,shuttle,11,9,2018-03-16 10:55:00,4,75,16,201811,10,55,0,2018,1,3
6315,16-03-18,10:54,Kisii,shuttle,11,10,2018-03-16 10:54:00,4,75,16,201811,10,54,0,2018,1,3
6316,16-03-18,10:53,Kisii,shuttle,11,8,2018-03-16 10:53:00,4,75,16,201811,10,53,0,2018,1,3
6317,16-03-18,10:52,Kisii,shuttle,11,8,2018-03-16 10:52:00,4,75,16,201811,10,52,0,2018,1,3
6319,16-03-18,10:51,Kisii,shuttle,11,9,2018-03-16 10:51:00,4,75,16,201811,10,51,0,2018,1,3
6314,30-11-17,7:08,Rongo,Bus,49,2,2017-11-30 07:08:00,3,334,30,201748,7,8,0,2017,4,11
6321,30-11-17,6:30,Keumbu,shuttle,11,1,2017-11-30 06:30:00,3,334,30,201748,6,30,0,2017,4,11
6324,16-03-18,10:50,Kisii,shuttle,11,7,2018-03-16 10:50:00,4,75,16,201811,10,50,0,2018,1,3
6325,16-03-18,7:06,Kisii,Bus,49,6,2018-03-16 07:06:00,4,75,16,201811,7,6,0,2018,1,3
6310,30-11-17,7:15,Migori,Bus,49,2,2017-11-30 07:15:00,3,334,30,201748,7,15,0,2017,4,11
6311,30-11-17,7:12,Migori,Bus,49,1,2017-11-30 07:12:00,3,334,30,201748,7,12,0,2017,4,11
6327,16-03-18,10:40,Kisii,shuttle,11,8,2018-03-16 10:40:00,4,75,16,201811,10,40,0,2018,1,3
6330,16-03-18,10:30,Kisii,shuttle,11,8,2018-03-16 10:30:00,4,75,16,201811,10,30,0,2018,1,3
6335,16-03-18,10:20,Kisii,shuttle,11,10,2018-03-16 10:20:00,4,75,16,201811,10,20,0,2018,1,3
6338,16-03-18,10:10,Kisii,shuttle,11,3,2018-03-16 10:10:00,4,75,16,201811,10,10,0,2018,1,3
6340,16-03-18,9:20,Kisii,shuttle,11,10,2018-03-16 09:20:00,4,75,16,201811,9,20,0,2018,1,3
6342,16-03-18,9:30,Kisii,shuttle,11,5,2018-03-16 09:30:00,4,75,16,201811,9,30,0,2018,1,3
6343,16-03-18,9:10,Kisii,shuttle,11,6,2018-03-16 09:10:00,4,75,16,201811,9,10,0,2018,1,3
6346,16-03-18,9:00,Kisii,shuttle,11,4,2018-03-16 09:00:00,4,75,16,201811,9,0,0,2018,1,3
6345,01-12-17,7:00,Rongo,Bus,49,1,2017-12-01 07:00:00,4,335,1,201748,7,0,0,2017,4,12
6347,01-12-17,7:05,Rongo,Bus,49,5,2017-12-01 07:05:00,4,335,1,201748,7,5,0,2017,4,12
6348,16-03-18,8:50,Kisii,shuttle,11,5,2018-03-16 08:50:00,4,75,16,201811,8,50,0,2018,1,3
6349,16-03-18,8:40,Kisii,shuttle,11,9,2018-03-16 08:40:00,4,75,16,201811,8,40,0,2018,1,3
6350,16-03-18,8:30,Kisii,shuttle,11,9,2018-03-16 08:30:00,4,75,16,201811,8,30,0,2018,1,3
6339,01-12-17,7:09,Rongo,Bus,49,1,2017-12-01 07:09:00,4,335,1,201748,7,9,0,2017,4,12
6351,16-03-18,8:20,Kisii,shuttle,11,6,2018-03-16 08:20:00,4,75,16,201811,8,20,0,2018,1,3
6352,16-03-18,8:10,Kisii,shuttle,11,10,2018-03-16 08:10:00,4,75,16,201811,8,10,0,2018,1,3
6354,16-03-18,8:00,Kisii,shuttle,11,10,2018-03-16 08:00:00,4,75,16,201811,8,0,0,2018,1,3
6355,16-03-18,7:50,Kisii,shuttle,11,10,2018-03-16 07:50:00,4,75,16,201811,7,50,0,2018,1,3
6356,01-12-17,7:08,Rongo,Bus,49,3,2017-12-01 07:08:00,4,335,1,201748,7,8,0,2017,4,12
6357,16-03-18,7:40,Kisii,shuttle,11,6,2018-03-16 07:40:00,4,75,16,201811,7,40,0,2018,1,3
6358,16-03-18,7:02,Kisii,Bus,49,11,2018-03-16 07:02:00,4,75,16,201811,7,2,0,2018,1,3
6337,01-12-17,7:12,Migori,Bus,49,1,2017-12-01 07:12:00,4,335,1,201748,7,12,0,2017,4,12
6360,16-03-18,7:03,Kisii,Bus,49,11,2018-03-16 07:03:00,4,75,16,201811,7,3,0,2018,1,3
6361,16-03-18,7:30,Kisii,shuttle,11,7,2018-03-16 07:30:00,4,75,16,201811,7,30,0,2018,1,3
6364,16-03-18,7:20,Kisii,shuttle,11,10,2018-03-16 07:20:00,4,75,16,201811,7,20,0,2018,1,3
6344,01-12-17,7:14,Rongo,Bus,49,1,2017-12-01 07:14:00,4,335,1,201748,7,14,0,2017,4,12
6366,16-03-18,7:15,Kisii,Bus,49,11,2018-03-16 07:15:00,4,75,16,201811,7,15,0,2018,1,3
6367,16-03-18,6:58,Kisii,shuttle,11,10,2018-03-16 06:58:00,4,75,16,201811,6,58,0,2018,1,3
6368,16-03-18,7:00,Kisii,shuttle,11,11,2018-03-16 07:00:00,4,75,16,201811,7,0,0,2018,1,3
6370,01-12-17,6:50,Keroka,shuttle,11,10,2017-12-01 06:50:00,4,335,1,201748,6,50,0,2017,4,12
6371,16-03-18,6:50,Kisii,shuttle,11,9,2018-03-16 06:50:00,4,75,16,201811,6,50,0,2018,1,3
6372,16-03-18,7:05,Kisii,Bus,49,2,2018-03-16 07:05:00,4,75,16,201811,7,5,0,2018,1,3
6373,16-03-18,6:40,Kisii,shuttle,11,4,2018-03-16 06:40:00,4,75,16,201811,6,40,0,2018,1,3
6375,16-03-18,5:40,Kisii,shuttle,11,1,2018-03-16 05:40:00,4,75,16,201811,5,40,0,2018,1,3
6378,01-12-17,6:40,Keroka,shuttle,11,11,2017-12-01 06:40:00,4,335,1,201748,6,40,0,2017,4,12
6381,01-12-17,6:30,Keroka,shuttle,11,10,2017-12-01 06:30:00,4,335,1,201748,6,30,0,2017,4,12
6384,15-03-18,7:06,Kisii,Bus,49,22,2018-03-15 07:06:00,3,74,15,201811,7,6,0,2018,1,3
6385,15-03-18,8:00,Kisii,shuttle,11,8,2018-03-15 08:00:00,3,74,15,201811,8,0,0,2018,1,3
6386,15-03-18,9:40,Kisii,shuttle,11,1,2018-03-15 09:40:00,3,74,15,201811,9,40,0,2018,1,3
6387,15-03-18,9:00,Kisii,shuttle,11,7,2018-03-15 09:00:00,3,74,15,201811,9,0,0,2018,1,3
6388,01-12-17,6:20,Keroka,shuttle,11,9,2017-12-01 06:20:00,4,335,1,201748,6,20,0,2017,4,12
6389,15-03-18,7:07,Kisii,Bus,49,8,2018-03-15 07:07:00,3,74,15,201811,7,7,0,2018,1,3
6390,01-12-17,6:10,Keroka,shuttle,11,11,2017-12-01 06:10:00,4,335,1,201748,6,10,0,2017,4,12
6391,15-03-18,8:50,Kisii,shuttle,11,9,2018-03-15 08:50:00,3,74,15,201811,8,50,0,2018,1,3
6392,01-12-17,6:00,Keroka,shuttle,11,11,2017-12-01 06:00:00,4,335,1,201748,6,0,0,2017,4,12
6393,15-03-18,8:20,Kisii,shuttle,11,2,2018-03-15 08:20:00,3,74,15,201811,8,20,0,2018,1,3
6394,15-03-18,8:40,Kisii,shuttle,11,11,2018-03-15 08:40:00,3,74,15,201811,8,40,0,2018,1,3
6395,01-12-17,5:50,Keroka,shuttle,11,11,2017-12-01 05:50:00,4,335,1,201748,5,50,0,2017,4,12
6396,01-12-17,5:40,Keroka,shuttle,11,11,2017-12-01 05:40:00,4,335,1,201748,5,40,0,2017,4,12
6397,15-03-18,8:30,Kisii,shuttle,11,10,2018-03-15 08:30:00,3,74,15,201811,8,30,0,2018,1,3
6398,01-12-17,5:30,Keroka,shuttle,11,11,2017-12-01 05:30:00,4,335,1,201748,5,30,0,2017,4,12
6399,15-03-18,5:50,Kisii,shuttle,11,1,2018-03-15 05:50:00,3,74,15,201811,5,50,0,2018,1,3
6400,15-03-18,8:10,Kisii,shuttle,11,1,2018-03-15 08:10:00,3,74,15,201811,8,10,0,2018,1,3
6401,15-03-18,7:50,Kisii,shuttle,11,8,2018-03-15 07:50:00,3,74,15,201811,7,50,0,2018,1,3
6402,15-03-18,7:40,Kisii,shuttle,11,6,2018-03-15 07:40:00,3,74,15,201811,7,40,0,2018,1,3
6403,01-12-17,10:58,Keroka,shuttle,11,11,2017-12-01 10:58:00,4,335,1,201748,10,58,0,2017,4,12
6404,15-03-18,7:30,Kisii,shuttle,11,10,2018-03-15 07:30:00,3,74,15,201811,7,30,0,2018,1,3
6405,15-03-18,7:20,Kisii,shuttle,11,9,2018-03-15 07:20:00,3,74,15,201811,7,20,0,2018,1,3
6406,15-03-18,6:58,Kisii,shuttle,11,10,2018-03-15 06:58:00,3,74,15,201811,6,58,0,2018,1,3
6407,15-03-18,7:00,Kisii,shuttle,11,7,2018-03-15 07:00:00,3,74,15,201811,7,0,0,2018,1,3
6408,15-03-18,6:50,Kisii,shuttle,11,8,2018-03-15 06:50:00,3,74,15,201811,6,50,0,2018,1,3
6409,15-03-18,7:01,Kisii,Bus,49,15,2018-03-15 07:01:00,3,74,15,201811,7,1,0,2018,1,3
6414,01-12-17,5:00,Keumbu,shuttle,11,1,2017-12-01 05:00:00,4,335,1,201748,5,0,0,2017,4,12
6420,15-03-18,6:40,Kisii,shuttle,11,10,2018-03-15 06:40:00,3,74,15,201811,6,40,0,2018,1,3
6422,02-12-17,7:06,Keroka,Bus,49,3,2017-12-02 07:06:00,5,336,2,201748,7,6,1,2017,4,12
6423,02-12-17,7:00,Rongo,Bus,49,9,2017-12-02 07:00:00,5,336,2,201748,7,0,1,2017,4,12
6424,02-12-17,7:05,Rongo,Bus,49,3,2017-12-02 07:05:00,5,336,2,201748,7,5,1,2017,4,12
6425,15-03-18,6:30,Kisii,shuttle,11,10,2018-03-15 06:30:00,3,74,15,201811,6,30,0,2018,1,3
6426,15-03-18,7:05,Kisii,Bus,49,6,2018-03-15 07:05:00,3,74,15,201811,7,5,0,2018,1,3
6428,15-03-18,6:20,Kisii,shuttle,11,6,2018-03-15 06:20:00,3,74,15,201811,6,20,0,2018,1,3
6435,15-03-18,6:10,Kisii,shuttle,11,5,2018-03-15 06:10:00,3,74,15,201811,6,10,0,2018,1,3
6436,15-03-18,7:03,Kisii,Bus,49,1,2018-03-15 07:03:00,3,74,15,201811,7,3,0,2018,1,3
6440,02-12-17,5:20,Keumbu,shuttle,11,1,2017-12-02 05:20:00,5,336,2,201748,5,20,1,2017,4,12
6434,02-12-17,7:14,Rongo,Bus,49,3,2017-12-02 07:14:00,5,336,2,201748,7,14,1,2017,4,12
6447,15-03-18,5:30,Kisii,shuttle,11,1,2018-03-15 05:30:00,3,74,15,201811,5,30,0,2018,1,3
6449,14-03-18,5:20,Kisii,shuttle,11,1,2018-03-14 05:20:00,2,73,14,201811,5,20,0,2018,1,3
6453,14-03-18,8:30,Kisii,shuttle,11,3,2018-03-14 08:30:00,2,73,14,201811,8,30,0,2018,1,3
6454,14-03-18,8:20,Kisii,shuttle,11,9,2018-03-14 08:20:00,2,73,14,201811,8,20,0,2018,1,3
6455,14-03-18,8:10,Kisii,shuttle,11,10,2018-03-14 08:10:00,2,73,14,201811,8,10,0,2018,1,3
6456,14-03-18,7:06,Kisii,Bus,49,11,2018-03-14 07:06:00,2,73,14,201811,7,6,0,2018,1,3
6459,14-03-18,8:00,Kisii,shuttle,11,9,2018-03-14 08:00:00,2,73,14,201811,8,0,0,2018,1,3
6461,14-03-18,7:50,Kisii,shuttle,11,11,2018-03-14 07:50:00,2,73,14,201811,7,50,0,2018,1,3
6464,14-03-18,7:40,Kisii,shuttle,11,11,2018-03-14 07:40:00,2,73,14,201811,7,40,0,2018,1,3
6465,14-03-18,6:00,Kisii,shuttle,11,1,2018-03-14 06:00:00,2,73,14,201811,6,0,0,2018,1,3
6466,14-03-18,7:30,Kisii,shuttle,11,3,2018-03-14 07:30:00,2,73,14,201811,7,30,0,2018,1,3
6468,14-03-18,5:50,Kisii,shuttle,11,11,2018-03-14 05:50:00,2,73,14,201811,5,50,0,2018,1,3
6471,14-03-18,5:40,Kisii,shuttle,11,1,2018-03-14 05:40:00,2,73,14,201811,5,40,0,2018,1,3
6472,14-03-18,5:30,Kisii,shuttle,11,1,2018-03-14 05:30:00,2,73,14,201811,5,30,0,2018,1,3
6477,13-03-18,5:00,Kisii,shuttle,11,1,2018-03-13 05:00:00,1,72,13,201811,5,0,0,2018,1,3
6485,13-03-18,7:06,Kisii,Bus,49,5,2018-03-13 07:06:00,1,72,13,201811,7,6,0,2018,1,3
6486,13-03-18,10:51,Kisii,shuttle,11,1,2018-03-13 10:51:00,1,72,13,201811,10,51,0,2018,1,3
6487,13-03-18,10:50,Kisii,shuttle,11,9,2018-03-13 10:50:00,1,72,13,201811,10,50,0,2018,1,3
6488,13-03-18,10:40,Kisii,shuttle,11,10,2018-03-13 10:40:00,1,72,13,201811,10,40,0,2018,1,3
6490,13-03-18,10:30,Kisii,shuttle,11,8,2018-03-13 10:30:00,1,72,13,201811,10,30,0,2018,1,3
6491,13-03-18,10:20,Kisii,shuttle,11,10,2018-03-13 10:20:00,1,72,13,201811,10,20,0,2018,1,3
6492,03-12-17,7:09,Rongo,Bus,49,1,2017-12-03 07:09:00,6,337,3,201748,7,9,1,2017,4,12
6493,13-03-18,10:10,Kisii,shuttle,11,11,2018-03-13 10:10:00,1,72,13,201811,10,10,0,2018,1,3
6470,03-12-17,7:14,Rongo,Bus,49,3,2017-12-03 07:14:00,6,337,3,201748,7,14,1,2017,4,12
6494,13-03-18,10:00,Kisii,shuttle,11,3,2018-03-13 10:00:00,1,72,13,201811,10,0,0,2018,1,3
6495,13-03-18,9:50,Kisii,shuttle,11,6,2018-03-13 09:50:00,1,72,13,201811,9,50,0,2018,1,3
6496,13-03-18,9:40,Kisii,shuttle,11,6,2018-03-13 09:40:00,1,72,13,201811,9,40,0,2018,1,3
6497,13-03-18,9:30,Kisii,shuttle,11,8,2018-03-13 09:30:00,1,72,13,201811,9,30,0,2018,1,3
6498,13-03-18,9:20,Kisii,shuttle,11,8,2018-03-13 09:20:00,1,72,13,201811,9,20,0,2018,1,3
6499,13-03-18,9:10,Kisii,shuttle,11,11,2018-03-13 09:10:00,1,72,13,201811,9,10,0,2018,1,3
6500,13-03-18,9:00,Kisii,shuttle,11,10,2018-03-13 09:00:00,1,72,13,201811,9,0,0,2018,1,3
6501,13-03-18,8:50,Kisii,shuttle,11,4,2018-03-13 08:50:00,1,72,13,201811,8,50,0,2018,1,3
6504,13-03-18,8:40,Kisii,shuttle,11,9,2018-03-13 08:40:00,1,72,13,201811,8,40,0,2018,1,3
6507,13-03-18,8:20,Kisii,shuttle,11,10,2018-03-13 08:20:00,1,72,13,201811,8,20,0,2018,1,3
6508,13-03-18,8:30,Kisii,shuttle,11,8,2018-03-13 08:30:00,1,72,13,201811,8,30,0,2018,1,3
6509,13-03-18,7:03,Kisii,Bus,49,17,2018-03-13 07:03:00,1,72,13,201811,7,3,0,2018,1,3
6512,03-12-17,6:30,Keroka,shuttle,11,2,2017-12-03 06:30:00,6,337,3,201748,6,30,1,2017,4,12
6518,03-12-17,5:30,Keumbu,shuttle,11,1,2017-12-03 05:30:00,6,337,3,201748,5,30,1,2017,4,12
6476,03-12-17,7:06,Keroka,Bus,49,1,2017-12-03 07:06:00,6,337,3,201748,7,6,1,2017,4,12
6520,03-12-17,5:10,Keumbu,shuttle,11,1,2017-12-03 05:10:00,6,337,3,201748,5,10,1,2017,4,12
6522,13-03-18,8:10,Kisii,shuttle,11,10,2018-03-13 08:10:00,1,72,13,201811,8,10,0,2018,1,3
6527,13-03-18,8:00,Kisii,shuttle,11,10,2018-03-13 08:00:00,1,72,13,201811,8,0,0,2018,1,3
6529,04-12-17,7:04,Rongo,Bus,49,3,2017-12-04 07:04:00,0,338,4,201749,7,4,0,2017,4,12
6530,13-03-18,7:50,Kisii,shuttle,11,8,2018-03-13 07:50:00,1,72,13,201811,7,50,0,2018,1,3
6531,04-12-17,7:13,Rongo,Bus,49,3,2017-12-04 07:13:00,0,338,4,201749,7,13,0,2017,4,12
6532,04-12-17,7:09,Homa Bay,Bus,49,25,2017-12-04 07:09:00,0,338,4,201749,7,9,0,2017,4,12
6533,13-03-18,7:40,Kisii,shuttle,11,8,2018-03-13 07:40:00,1,72,13,201811,7,40,0,2018,1,3
6534,13-03-18,7:01,Kisii,Bus,49,5,2018-03-13 07:01:00,1,72,13,201811,7,1,0,2018,1,3
6535,04-12-17,7:12,Migori,Bus,49,15,2017-12-04 07:12:00,0,338,4,201749,7,12,0,2017,4,12
6536,13-03-18,7:30,Kisii,shuttle,11,11,2018-03-13 07:30:00,1,72,13,201811,7,30,0,2018,1,3
6537,04-12-17,7:04,Homa Bay,Bus,49,1,2017-12-04 07:04:00,0,338,4,201749,7,4,0,2017,4,12
6538,04-12-17,7:10,Homa Bay,Bus,49,1,2017-12-04 07:10:00,0,338,4,201749,7,10,0,2017,4,12
6539,04-12-17,7:05,Rongo,Bus,49,5,2017-12-04 07:05:00,0,338,4,201749,7,5,0,2017,4,12
6540,04-12-17,7:14,Rongo,Bus,49,11,2017-12-04 07:14:00,0,338,4,201749,7,14,0,2017,4,12
6541,13-03-18,7:20,Kisii,shuttle,11,7,2018-03-13 07:20:00,1,72,13,201811,7,20,0,2018,1,3
6542,13-03-18,7:08,Kisii,Bus,49,5,2018-03-13 07:08:00,1,72,13,201811,7,8,0,2018,1,3
6543,13-03-18,6:58,Kisii,shuttle,11,8,2018-03-13 06:58:00,1,72,13,201811,6,58,0,2018,1,3
6544,13-03-18,7:00,Kisii,shuttle,11,11,2018-03-13 07:00:00,1,72,13,201811,7,0,0,2018,1,3
6545,13-03-18,6:50,Kisii,shuttle,11,8,2018-03-13 06:50:00,1,72,13,201811,6,50,0,2018,1,3
6546,13-03-18,6:40,Kisii,shuttle,11,7,2018-03-13 06:40:00,1,72,13,201811,6,40,0,2018,1,3
6547,13-03-18,5:30,Kisii,shuttle,11,1,2018-03-13 05:30:00,1,72,13,201811,5,30,0,2018,1,3
6550,12-03-18,5:20,Kisii,shuttle,11,1,2018-03-12 05:20:00,0,71,12,201811,5,20,0,2018,1,3
6557,12-03-18,7:06,Kisii,Bus,49,12,2018-03-12 07:06:00,0,71,12,201811,7,6,0,2018,1,3
6558,12-03-18,8:20,Kisii,shuttle,11,10,2018-03-12 08:20:00,0,71,12,201811,8,20,0,2018,1,3
6559,12-03-18,9:20,Kisii,shuttle,11,3,2018-03-12 09:20:00,0,71,12,201811,9,20,0,2018,1,3
6560,04-12-17,7:07,Kijauri,Bus,49,3,2017-12-04 07:07:00,0,338,4,201749,7,7,0,2017,4,12
6561,12-03-18,6:20,Kisii,shuttle,11,11,2018-03-12 06:20:00,0,71,12,201811,6,20,0,2018,1,3
6562,12-03-18,9:10,Kisii,shuttle,11,1,2018-03-12 09:10:00,0,71,12,201811,9,10,0,2018,1,3
6563,12-03-18,8:10,Kisii,shuttle,11,8,2018-03-12 08:10:00,0,71,12,201811,8,10,0,2018,1,3
6564,12-03-18,7:30,Kisii,shuttle,11,8,2018-03-12 07:30:00,0,71,12,201811,7,30,0,2018,1,3
6565,12-03-18,8:50,Kisii,shuttle,11,4,2018-03-12 08:50:00,0,71,12,201811,8,50,0,2018,1,3
6566,12-03-18,8:40,Kisii,shuttle,11,8,2018-03-12 08:40:00,0,71,12,201811,8,40,0,2018,1,3
6567,12-03-18,8:30,Kisii,shuttle,11,11,2018-03-12 08:30:00,0,71,12,201811,8,30,0,2018,1,3
6568,04-12-17,7:00,Kijauri,shuttle,11,5,2017-12-04 07:00:00,0,338,4,201749,7,0,0,2017,4,12
6569,12-03-18,8:00,Kisii,shuttle,11,11,2018-03-12 08:00:00,0,71,12,201811,8,0,0,2018,1,3
6570,04-12-17,7:06,Kijauri,Bus,49,1,2017-12-04 07:06:00,0,338,4,201749,7,6,0,2017,4,12
6571,12-03-18,7:50,Kisii,shuttle,11,9,2018-03-12 07:50:00,0,71,12,201811,7,50,0,2018,1,3
6572,12-03-18,7:40,Kisii,shuttle,11,11,2018-03-12 07:40:00,0,71,12,201811,7,40,0,2018,1,3
6573,12-03-18,6:58,Kisii,shuttle,11,6,2018-03-12 06:58:00,0,71,12,201811,6,58,0,2018,1,3
6574,04-12-17,5:00,Keroka,shuttle,11,4,2017-12-04 05:00:00,0,338,4,201749,5,0,0,2017,4,12
6575,12-03-18,19:04,Kisii,Bus,49,31,2018-03-12 19:04:00,0,71,12,201811,19,4,0,2018,1,3
6576,04-12-17,7:11,Homa Bay,Bus,49,1,2017-12-04 07:11:00,0,338,4,201749,7,11,0,2017,4,12
6577,04-12-17,6:20,Kijauri,shuttle,11,1,2017-12-04 06:20:00,0,338,4,201749,6,20,0,2017,4,12
6580,04-12-17,5:00,Keumbu,shuttle,11,1,2017-12-04 05:00:00,0,338,4,201749,5,0,0,2017,4,12
6585,12-03-18,7:00,Kisii,shuttle,11,8,2018-03-12 07:00:00,0,71,12,201811,7,0,0,2018,1,3
6591,12-03-18,6:50,Kisii,shuttle,11,8,2018-03-12 06:50:00,0,71,12,201811,6,50,0,2018,1,3
6592,12-03-18,7:03,Kisii,Bus,49,4,2018-03-12 07:03:00,0,71,12,201811,7,3,0,2018,1,3
6593,12-03-18,6:40,Kisii,shuttle,11,7,2018-03-12 06:40:00,0,71,12,201811,6,40,0,2018,1,3
