ride_id,mean_travel_time_dow,standard_deviation_travel_time_dow,geometric_mean_travel_time_dow,geometric_standard_deviation_travel_time_dow,Mean_Travel_Time_dow,Lower_Bound_Travel_Time_dow,Upper_BoundTravel_Time_dow,mean_travel_time_month,standard_deviation_travel_time_month,geometric_mean_travel_time_month,geometric_standard_deviation_travel_time_month,mean_travel_time_hod_after_8h,standard_deviation_travel_time_hod_after_8h,geometric_mean_travel_time_hod_after_8h,geometric_standard_deviation_travel_time_hod_after_8h,mean_travel_time_hod_after_9h,standard_deviation_travel_time_hod_after_9h,geometric_mean_travel_time_hod_after_9h,geometric_standard_deviation_travel_time_hod_after_9h,mean_travel_time_hod_arrved_date,standard_deviation_travel_time_hod_arrved_date,geometric_mean_travel_time_hod_arrved_date,geometric_standard_deviation_travel_time_hod_arrved_date
13067,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13087,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13091,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13101,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13100,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13103,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13144,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13139,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13136,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13207,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
13174,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13180,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13176,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13182,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13239,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
13215,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13229,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13224,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13245,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13276,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
13264,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13267,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13273,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13259,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13319,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13311,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13313,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13382,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13390,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13371,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13436,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
13437,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13428,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13435,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13493,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13525,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13486,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13500,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13567,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
13553,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13550,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13545,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13535,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13584,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
13609,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13595,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13588,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13586,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13663,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
13640,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13643,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13687,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13695,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13690,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13744,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13741,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13739,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13796,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13790,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13826,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13843,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13841,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13849,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13893,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13894,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13884,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13885,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
13991,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
13985,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
13955,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14089,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14071,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14048,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14247,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14152,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14399,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14328,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14307,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14527,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14426,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14604,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14590,2001.65,897.81,1846.03,1.49,2045,1384,3022,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14686,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14656,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14649,1824.13,779.66,1694.67,1.46,1826,1270,2624,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14831,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
14832,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14736,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14728,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14782,2382.32,1129.0,2158.16,1.55,2414,1555,3747,2133.02,926.56,1971.8,1.48,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
14980,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14882,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14981,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
14944,2479.66,1277.75,2229.64,1.57,2503,1585,3952,2511.12,1351.08,2211.12,1.65,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
15072,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15009,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15015,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15055,2723.82,1423.41,2411.47,1.64,2736,1647,4548,2511.12,1351.08,2211.12,1.65,3419.97,1778.3,2981.91,1.71,3505.29,1686.33,3153.86,1.58,2485.34,854.59,2321.28,1.5
15176,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2485.34,854.59,2321.28,1.5,2658.71,1162.26,2431.64,1.53,2632.26,1210.11,2390.53,1.56
15185,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15112,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15122,2581.44,1326.74,2294.37,1.63,2625,1587,4342,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15268,2385.51,1151.18,2150.8,1.6,2403,1552,3719,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
15304,2001.65,897.81,1846.03,1.49,2045,1384,3022,2511.12,1351.08,2211.12,1.65,2658.71,1162.26,2431.64,1.53,3419.97,1778.3,2981.91,1.71,2632.26,1210.11,2390.53,1.56
5902,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
5781,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
5777,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6055,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
5950,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6245,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6138,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6537,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6532,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6538,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6576,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6655,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6599,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6612,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6749,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6667,2283.99,1044.65,2072.77,1.55,2283,1469,3549,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6852,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6779,2699.75,1435.87,2401.17,1.61,2699,1677,4345,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6948,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6871,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
6875,2319.11,1181.06,2055.96,1.65,2319,1405,3826,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
7007,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
7003,1948.7,768.45,1822.05,1.45,1948,1348,2816,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
7113,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
7029,1708.77,584.05,1611.37,1.42,1708,1200,2432,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
7149,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
7132,2429.91,1455.07,2113.5,1.68,2429,1449,4074,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
7217,2514.4,1197.19,2247.5,1.62,2514,1554,4066,,,,,2758.4,1043.11,2578.91,1.44,3062.56,1720.18,2734.38,1.57,2612.73,1194.78,2421.92,1.45
